Año;CodLocalidadResidencia;NombreLocalidad;Barrio;CicloVital;ClasificaciónConducta;Sexo;Casos
2012;17;La Candelaria;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2012;17;La Candelaria;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;1
2012;17;La Candelaria;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2012;17;La Candelaria;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;0 – 5 Primera Infancia;Intento de Suicidio;Mujer;1
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;18
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;32
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;37
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Hombre;11
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;19
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;27
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;22
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;4
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;14
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;7
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;23
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;10
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;18
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;11
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;5
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Hombre;2
2012;18;Rafael Uribe Uribe;UPZ Sin Asignar;>60 Vejez;Intento de Suicidio;Hombre;1
2012;19;Ciudad Bolívar;UPZ Sin Asignar;0 – 5 Primera Infancia;Ideación suicida;Hombre;1
2012;19;Ciudad Bolívar;UPZ Sin Asignar;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2012;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;48
2012;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;72
2012;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Hombre;14
2012;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;59
2012;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;46
2012;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;38
2012;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;18
2012;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;38
2012;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;42
2012;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;9
2012;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;30
2012;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;5
2012;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;18
2012;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;11
2012;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Mujer;2
2012;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Hombre;2
2012;19;Ciudad Bolívar;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;4
2012;19;Ciudad Bolívar;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Hombre;1
2012;19;Ciudad Bolívar;UPZ Sin Asignar;>60 Vejez;Intento de Suicidio;Mujer;1
2012;20;Sumapaz;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2012;20;Sumapaz;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;1
2012;20;Sumapaz;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2012;20;Sumapaz;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2012;20;Sumapaz;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;1
2013;1;Usaquén;COUNTRY CLUB;12 – 17 Adolescencia;Intento de Suicidio;Mujer;2
2013;1;Usaquén;COUNTRY CLUB;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2013;1;Usaquén;COUNTRY CLUB;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2013;1;Usaquén;COUNTRY CLUB;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2013;1;Usaquén;COUNTRY CLUB;>60 Vejez;Intento de Suicidio;Mujer;2
2013;1;Usaquén;LA URIBE;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;1;Usaquén;LA URIBE;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2013;1;Usaquén;LA URIBE;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2013;1;Usaquén;LA URIBE;6 – 11 Infancia;Ideación suicida;Hombre;1
2013;1;Usaquén;LOS CEDROS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;5
2013;1;Usaquén;LOS CEDROS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;1;Usaquén;LOS CEDROS;12 – 17 Adolescencia;Ideación suicida;Mujer;2
2013;1;Usaquén;LOS CEDROS;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2013;1;Usaquén;LOS CEDROS;18 – 28 Juventud;Intento de Suicidio;Mujer;9
2013;1;Usaquén;LOS CEDROS;18 – 28 Juventud;Intento de Suicidio;Hombre;5
2013;1;Usaquén;LOS CEDROS;18 – 28 Juventud;Ideación suicida;Mujer;1
2013;1;Usaquén;LOS CEDROS;29 – 59 Adultez;Intento de Suicidio;Mujer;4
2013;1;Usaquén;LOS CEDROS;29 – 59 Adultez;Ideación suicida;Mujer;2
2013;1;Usaquén;LOS CEDROS;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2013;1;Usaquén;LOS CEDROS;>60 Vejez;Ideación suicida;Mujer;1
2013;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Intento de Suicidio;Mujer;4
2013;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2013;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Ideación suicida;Hombre;5
2013;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Ideación suicida;Mujer;7
2013;1;Usaquén;SAN CRISTOBAL NORTE;18 – 28 Juventud;Intento de Suicidio;Mujer;7
2013;1;Usaquén;SAN CRISTOBAL NORTE;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2013;1;Usaquén;SAN CRISTOBAL NORTE;18 – 28 Juventud;Ideación suicida;Mujer;2
2013;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Ideación suicida;Hombre;5
2013;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2013;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Ideación suicida;Mujer;4
2013;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2013;1;Usaquén;SAN CRISTOBAL NORTE;6 – 11 Infancia;Ideación suicida;Hombre;2
2013;1;Usaquén;SAN CRISTOBAL NORTE;6 – 11 Infancia;Ideación suicida;Mujer;1
2013;1;Usaquén;SAN CRISTOBAL NORTE;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2013;1;Usaquén;SAN CRISTOBAL NORTE;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2013;1;Usaquén;SAN CRISTOBAL NORTE;>60 Vejez;Ideación suicida;Mujer;4
2013;1;Usaquén;SAN CRISTOBAL NORTE;>60 Vejez;Ideación suicida;Hombre;1
2013;1;Usaquén;SANTA BARBARA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2013;1;Usaquén;SANTA BARBARA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;1;Usaquén;SANTA BARBARA;18 – 28 Juventud;Intento de Suicidio;Hombre;4
2013;1;Usaquén;SANTA BARBARA;18 – 28 Juventud;Intento de Suicidio;Mujer;2
2013;1;Usaquén;SANTA BARBARA;29 – 59 Adultez;Intento de Suicidio;Hombre;3
2013;1;Usaquén;SANTA BARBARA;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2013;1;Usaquén;SANTA BARBARA;29 – 59 Adultez;Ideación suicida;Hombre;3
2013;1;Usaquén;SANTA BARBARA;>60 Vejez;Ideación suicida;Hombre;1
2013;1;Usaquén;TINTAL SUR;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2013;1;Usaquén;TOBERIN;12 – 17 Adolescencia;Intento de Suicidio;Mujer;2
2013;1;Usaquén;TOBERIN;12 – 17 Adolescencia;Ideación suicida;Mujer;3
2013;1;Usaquén;TOBERIN;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2013;1;Usaquén;TOBERIN;18 – 28 Juventud;Intento de Suicidio;Mujer;6
2013;1;Usaquén;TOBERIN;18 – 28 Juventud;Intento de Suicidio;Hombre;4
2013;1;Usaquén;TOBERIN;18 – 28 Juventud;Ideación suicida;Mujer;2
2013;1;Usaquén;TOBERIN;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2013;1;Usaquén;TOBERIN;29 – 59 Adultez;Ideación suicida;Mujer;2
2013;1;Usaquén;TOBERIN;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2013;1;Usaquén;USAQUEN;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2013;1;Usaquén;USAQUEN;18 – 28 Juventud;Intento de Suicidio;Mujer;3
2013;1;Usaquén;USAQUEN;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2013;1;Usaquén;VERBENAL;12 – 17 Adolescencia;Ideación suicida;Mujer;6
2013;1;Usaquén;VERBENAL;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;1;Usaquén;VERBENAL;12 – 17 Adolescencia;Intento de Suicidio;Mujer;4
2013;1;Usaquén;VERBENAL;12 – 17 Adolescencia;Ideación suicida;Hombre;6
2013;1;Usaquén;VERBENAL;18 – 28 Juventud;Intento de Suicidio;Mujer;11
2013;1;Usaquén;VERBENAL;18 – 28 Juventud;Ideación suicida;Mujer;4
2013;1;Usaquén;VERBENAL;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2013;1;Usaquén;VERBENAL;18 – 28 Juventud;Ideación suicida;Hombre;1
2013;1;Usaquén;VERBENAL;29 – 59 Adultez;Intento de Suicidio;Hombre;8
2013;1;Usaquén;VERBENAL;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2013;1;Usaquén;VERBENAL;29 – 59 Adultez;Ideación suicida;Mujer;6
2013;1;Usaquén;VERBENAL;29 – 59 Adultez;Ideación suicida;Hombre;1
2013;1;Usaquén;VERBENAL;6 – 11 Infancia;Intento de Suicidio;Mujer;2
2013;1;Usaquén;VERBENAL;6 – 11 Infancia;Ideación suicida;Hombre;3
2013;1;Usaquén;VERBENAL;6 – 11 Infancia;Ideación suicida;Mujer;1
2013;1;Usaquén;VERBENAL;>60 Vejez;Ideación suicida;Mujer;1
2013;2;Chapinero;CHAPINERO;12 – 17 Adolescencia;Ideación suicida;Mujer;1
2013;2;Chapinero;CHAPINERO;18 – 28 Juventud;Intento de Suicidio;Mujer;3
2013;2;Chapinero;CHAPINERO;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2013;2;Chapinero;CHAPINERO;18 – 28 Juventud;Ideación suicida;Mujer;2
2013;2;Chapinero;CHAPINERO;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2013;2;Chapinero;CHAPINERO;29 – 59 Adultez;Ideación suicida;Hombre;1
2013;2;Chapinero;CHAPINERO;29 – 59 Adultez;Ideación suicida;Mujer;1
2013;2;Chapinero;CHAPINERO;>60 Vejez;Ideación suicida;Mujer;1
2013;2;Chapinero;CHAPINERO;>60 Vejez;Intento de Suicidio;Mujer;1
2013;2;Chapinero;CHICO LAGO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2013;2;Chapinero;CHICO LAGO;12 – 17 Adolescencia;Ideación suicida;Mujer;1
2013;2;Chapinero;CHICO LAGO;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2013;2;Chapinero;CHICO LAGO;18 – 28 Juventud;Ideación suicida;Mujer;3
2013;2;Chapinero;CHICO LAGO;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2013;2;Chapinero;CHICO LAGO;18 – 28 Juventud;Intento de Suicidio;Mujer;2
2013;2;Chapinero;CHICO LAGO;29 – 59 Adultez;Ideación suicida;Mujer;1
2013;2;Chapinero;PARDO RUBIO;12 – 17 Adolescencia;Ideación suicida;Mujer;3
2013;2;Chapinero;PARDO RUBIO;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2013;2;Chapinero;PARDO RUBIO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2013;2;Chapinero;PARDO RUBIO;18 – 28 Juventud;Ideación suicida;Mujer;4
2013;2;Chapinero;PARDO RUBIO;18 – 28 Juventud;Intento de Suicidio;Mujer;5
2013;2;Chapinero;PARDO RUBIO;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2013;2;Chapinero;PARDO RUBIO;18 – 28 Juventud;Ideación suicida;Hombre;2
2013;2;Chapinero;PARDO RUBIO;29 – 59 Adultez;Ideación suicida;Mujer;9
2013;2;Chapinero;PARDO RUBIO;29 – 59 Adultez;Intento de Suicidio;Mujer;2
2013;2;Chapinero;PARDO RUBIO;6 – 11 Infancia;Ideación suicida;Hombre;2
2013;2;Chapinero;PARDO RUBIO;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2013;2;Chapinero;PARDO RUBIO;6 – 11 Infancia;Ideación suicida;Mujer;2
2013;2;Chapinero;PARDO RUBIO;>60 Vejez;Ideación suicida;Hombre;2
2013;2;Chapinero;PARDO RUBIO;>60 Vejez;Intento de Suicidio;Hombre;1
2013;2;Chapinero;PARDO RUBIO;>60 Vejez;Ideación suicida;Mujer;1
2013;2;Chapinero;SAN ISIDRO - PATIOS;12 – 17 Adolescencia;Ideación suicida;Mujer;1
2013;2;Chapinero;SAN ISIDRO - PATIOS;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2013;2;Chapinero;SAN ISIDRO - PATIOS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;2;Chapinero;SAN ISIDRO - PATIOS;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2013;2;Chapinero;SAN ISIDRO - PATIOS;18 – 28 Juventud;Ideación suicida;Mujer;4
2013;2;Chapinero;SAN ISIDRO - PATIOS;18 – 28 Juventud;Ideación suicida;Hombre;1
2013;2;Chapinero;SAN ISIDRO - PATIOS;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2013;2;Chapinero;SAN ISIDRO - PATIOS;29 – 59 Adultez;Ideación suicida;Mujer;8
2013;2;Chapinero;SAN ISIDRO - PATIOS;29 – 59 Adultez;Ideación suicida;Hombre;3
2013;2;Chapinero;SAN ISIDRO - PATIOS;6 – 11 Infancia;Ideación suicida;Mujer;2
2013;3;Santa Fe;LA MACARENA;0 – 5 Primera Infancia;Ideación suicida;Hombre;1
2013;3;Santa Fe;LA MACARENA;12 – 17 Adolescencia;Ideación suicida;Mujer;2
2013;3;Santa Fe;LA MACARENA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2013;3;Santa Fe;LA MACARENA;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2013;3;Santa Fe;LA MACARENA;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2013;3;Santa Fe;LA MACARENA;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2013;3;Santa Fe;LA MACARENA;6 – 11 Infancia;Ideación suicida;Mujer;1
2013;3;Santa Fe;LA MACARENA;>60 Vejez;Ideación suicida;Mujer;1
2013;3;Santa Fe;LAS CRUCES;12 – 17 Adolescencia;Ideación suicida;Mujer;4
2013;3;Santa Fe;LAS CRUCES;12 – 17 Adolescencia;Intento de Suicidio;Mujer;2
2013;3;Santa Fe;LAS CRUCES;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2013;3;Santa Fe;LAS CRUCES;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2013;3;Santa Fe;LAS CRUCES;18 – 28 Juventud;Intento de Suicidio;Mujer;2
2013;3;Santa Fe;LAS CRUCES;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2013;3;Santa Fe;LAS CRUCES;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2013;3;Santa Fe;LAS CRUCES;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2013;3;Santa Fe;LAS CRUCES;29 – 59 Adultez;Ideación suicida;Mujer;1
2013;3;Santa Fe;LAS CRUCES;6 – 11 Infancia;Ideación suicida;Mujer;2
2013;3;Santa Fe;LAS CRUCES;6 – 11 Infancia;Ideación suicida;Hombre;1
2013;3;Santa Fe;LAS NIEVES;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2013;3;Santa Fe;LAS NIEVES;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;3;Santa Fe;LAS NIEVES;12 – 17 Adolescencia;Ideación suicida;Mujer;2
2013;3;Santa Fe;LAS NIEVES;18 – 28 Juventud;Ideación suicida;Hombre;2
2013;3;Santa Fe;LAS NIEVES;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2013;3;Santa Fe;LAS NIEVES;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2013;3;Santa Fe;LAS NIEVES;29 – 59 Adultez;Ideación suicida;Mujer;1
2013;3;Santa Fe;LAS NIEVES;29 – 59 Adultez;Ideación suicida;Hombre;3
2013;3;Santa Fe;LOURDES;12 – 17 Adolescencia;Ideación suicida;Hombre;3
2013;3;Santa Fe;LOURDES;12 – 17 Adolescencia;Intento de Suicidio;Mujer;9
2013;3;Santa Fe;LOURDES;12 – 17 Adolescencia;Ideación suicida;Mujer;5
2013;3;Santa Fe;LOURDES;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2013;3;Santa Fe;LOURDES;18 – 28 Juventud;Intento de Suicidio;Mujer;6
2013;3;Santa Fe;LOURDES;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2013;3;Santa Fe;LOURDES;18 – 28 Juventud;Ideación suicida;Hombre;1
2013;3;Santa Fe;LOURDES;18 – 28 Juventud;Ideación suicida;Mujer;3
2013;3;Santa Fe;LOURDES;29 – 59 Adultez;Ideación suicida;Mujer;3
2013;3;Santa Fe;LOURDES;29 – 59 Adultez;Intento de Suicidio;Mujer;4
2013;3;Santa Fe;LOURDES;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2013;3;Santa Fe;LOURDES;6 – 11 Infancia;Ideación suicida;Mujer;2
2013;3;Santa Fe;LOURDES;>60 Vejez;Intento de Suicidio;Mujer;1
2013;3;Santa Fe;LOURDES;>60 Vejez;Intento de Suicidio;Hombre;1
2013;3;Santa Fe;SAGRADO CORAZON;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2013;3;Santa Fe;SAGRADO CORAZON;>60 Vejez;Ideación suicida;Mujer;1
2013;4;San Cristóbal;20 DE JULIO;0 – 5 Primera Infancia;Ideación suicida;Hombre;3
2013;4;San Cristóbal;20 DE JULIO;12 – 17 Adolescencia;Ideación suicida;Mujer;11
2013;4;San Cristóbal;20 DE JULIO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;10
2013;4;San Cristóbal;20 DE JULIO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2013;4;San Cristóbal;20 DE JULIO;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2013;4;San Cristóbal;20 DE JULIO;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2013;4;San Cristóbal;20 DE JULIO;18 – 28 Juventud;Intento de Suicidio;Mujer;7
2013;4;San Cristóbal;20 DE JULIO;18 – 28 Juventud;Ideación suicida;Mujer;6
2013;4;San Cristóbal;20 DE JULIO;18 – 28 Juventud;Ideación suicida;Hombre;1
2013;4;San Cristóbal;20 DE JULIO;29 – 59 Adultez;Intento de Suicidio;Mujer;6
2013;4;San Cristóbal;20 DE JULIO;29 – 59 Adultez;Ideación suicida;Mujer;4
2013;4;San Cristóbal;20 DE JULIO;29 – 59 Adultez;Ideación suicida;Hombre;1
2013;4;San Cristóbal;20 DE JULIO;6 – 11 Infancia;Ideación suicida;Mujer;1
2013;4;San Cristóbal;20 DE JULIO;6 – 11 Infancia;Ideación suicida;Hombre;3
2013;4;San Cristóbal;20 DE JULIO;>60 Vejez;Ideación suicida;Mujer;2
2013;4;San Cristóbal;20 DE JULIO;>60 Vejez;Intento de Suicidio;Mujer;1
2013;4;San Cristóbal;LA GLORIA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;8
2013;4;San Cristóbal;LA GLORIA;12 – 17 Adolescencia;Ideación suicida;Hombre;4
2013;4;San Cristóbal;LA GLORIA;12 – 17 Adolescencia;Ideación suicida;Mujer;5
2013;4;San Cristóbal;LA GLORIA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;4;San Cristóbal;LA GLORIA;18 – 28 Juventud;Intento de Suicidio;Mujer;8
2013;4;San Cristóbal;LA GLORIA;18 – 28 Juventud;Intento de Suicidio;Hombre;6
2013;4;San Cristóbal;LA GLORIA;18 – 28 Juventud;Ideación suicida;Mujer;1
2013;4;San Cristóbal;LA GLORIA;29 – 59 Adultez;Intento de Suicidio;Mujer;5
2013;4;San Cristóbal;LA GLORIA;29 – 59 Adultez;Ideación suicida;Mujer;6
2013;4;San Cristóbal;LA GLORIA;6 – 11 Infancia;Ideación suicida;Hombre;2
2013;4;San Cristóbal;LA GLORIA;6 – 11 Infancia;Ideación suicida;Mujer;4
2013;4;San Cristóbal;LA GLORIA;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2013;4;San Cristóbal;LA GLORIA;>60 Vejez;Intento de Suicidio;Mujer;1
2013;4;San Cristóbal;LA GLORIA;>60 Vejez;Ideación suicida;Hombre;1
2013;4;San Cristóbal;LOS LIBERTADORES;12 – 17 Adolescencia;Intento de Suicidio;Mujer;7
2013;4;San Cristóbal;LOS LIBERTADORES;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2013;4;San Cristóbal;LOS LIBERTADORES;12 – 17 Adolescencia;Ideación suicida;Mujer;10
2013;4;San Cristóbal;LOS LIBERTADORES;12 – 17 Adolescencia;Ideación suicida;Hombre;5
2013;4;San Cristóbal;LOS LIBERTADORES;18 – 28 Juventud;Ideación suicida;Hombre;1
2013;4;San Cristóbal;LOS LIBERTADORES;18 – 28 Juventud;Intento de Suicidio;Mujer;10
2013;4;San Cristóbal;LOS LIBERTADORES;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2013;4;San Cristóbal;LOS LIBERTADORES;18 – 28 Juventud;Ideación suicida;Mujer;5
2013;4;San Cristóbal;LOS LIBERTADORES;29 – 59 Adultez;Intento de Suicidio;Mujer;4
2013;4;San Cristóbal;LOS LIBERTADORES;29 – 59 Adultez;Ideación suicida;Hombre;1
2013;4;San Cristóbal;LOS LIBERTADORES;29 – 59 Adultez;Ideación suicida;Mujer;2
2013;4;San Cristóbal;LOS LIBERTADORES;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2013;4;San Cristóbal;LOS LIBERTADORES;6 – 11 Infancia;Ideación suicida;Hombre;2
2013;4;San Cristóbal;LOS LIBERTADORES;6 – 11 Infancia;Intento de Suicidio;Hombre;3
2013;4;San Cristóbal;LOS LIBERTADORES;>60 Vejez;Intento de Suicidio;Mujer;1
2013;4;San Cristóbal;LOS LIBERTADORES;>60 Vejez;Intento de Suicidio;Hombre;1
2013;4;San Cristóbal;SAN BLAS;12 – 17 Adolescencia;Ideación suicida;Mujer;13
2013;4;San Cristóbal;SAN BLAS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;7
2013;4;San Cristóbal;SAN BLAS;12 – 17 Adolescencia;Ideación suicida;Hombre;8
2013;4;San Cristóbal;SAN BLAS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2013;4;San Cristóbal;SAN BLAS;18 – 28 Juventud;Intento de Suicidio;Mujer;11
2013;4;San Cristóbal;SAN BLAS;18 – 28 Juventud;Ideación suicida;Mujer;5
2013;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Ideación suicida;Mujer;6
2013;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2013;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2013;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Ideación suicida;Hombre;1
2013;4;San Cristóbal;SAN BLAS;6 – 11 Infancia;Ideación suicida;Hombre;2
2013;4;San Cristóbal;SAN BLAS;6 – 11 Infancia;Ideación suicida;Mujer;1
2013;4;San Cristóbal;SOSIEGO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;7
2013;4;San Cristóbal;SOSIEGO;12 – 17 Adolescencia;Ideación suicida;Mujer;14
2013;4;San Cristóbal;SOSIEGO;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2013;4;San Cristóbal;SOSIEGO;18 – 28 Juventud;Ideación suicida;Mujer;3
2013;4;San Cristóbal;SOSIEGO;18 – 28 Juventud;Intento de Suicidio;Mujer;6
2013;4;San Cristóbal;SOSIEGO;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2013;4;San Cristóbal;SOSIEGO;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2013;4;San Cristóbal;SOSIEGO;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2013;4;San Cristóbal;SOSIEGO;29 – 59 Adultez;Ideación suicida;Mujer;1
2013;4;San Cristóbal;SOSIEGO;6 – 11 Infancia;Ideación suicida;Mujer;1
2013;4;San Cristóbal;SOSIEGO;>60 Vejez;Ideación suicida;Mujer;1
2013;5;Usme;ALFONSO LOPEZ;12 – 17 Adolescencia;Ideación suicida;Mujer;24
2013;5;Usme;ALFONSO LOPEZ;12 – 17 Adolescencia;Intento de Suicidio;Mujer;8
